 0.000632; 0.000221; 0.000492; 0.000191; 0.000540; 0.000634; -1442968672.652875;
 0.000723; 0.000287; 0.000490; 0.000161; 0.000519; 0.000573; -1443233742.363436;
 0.000452; 0.000284; 0.000491; 0.000234; 0.000558; 0.000678; -1442803869.810237;
 0.000689; 0.000239; 0.000481; 0.000146; 0.000560; 0.000583; -1443233742.360386;
 0.000800; 0.000323; 0.000485; 0.000235; 0.000564; 0.000746; -1443171829.492871;
 0.000212; 0.000315; 0.000494; 0.000205; 0.000539; 0.000637; -1442835874.887205;
 0.000259; 0.000575; 0.000481; 0.000200; 0.000556; 0.000647; -1443474567.045525;
 0.000340; 0.000321; 0.000500; 0.000219; 0.000543; 0.000841; -1442835874.884349;
 0.000757; 0.000512; 0.000526; 0.000173; 0.000523; 0.000673; -1442968672.650099;
 0.000525; 0.000575; 0.000528; 0.000195; 0.000551; 0.000702; -1442803869.807385;
 0.000233; 0.000466; 0.000471; 0.000138; 0.000596; 0.000451; 140726235643728.640625;
 0.000237; 0.000572; 0.000518; 0.000206; 0.000575; 0.000488; 140724059730325.734375;
 0.000229; 0.000501; 0.000511; 0.000174; 0.000601; 0.000559; 140724009055157.718750;
 0.000219; 0.000534; 0.000505; 0.000187; 0.000528; 0.000434; 140733555912085.734375;
 0.000229; 0.000575; 0.000493; 0.000207; 0.000570; 0.000633; 140733730134901.718750;
 0.000235; 0.000455; 0.000514; 0.000127; 0.000593; 0.000575; 140726141525045.734375;
 0.000682; 0.000292; 0.000468; 0.000199; 0.000529; 0.000611; -1443233742.346150;
 0.000491; 0.000320; 0.000488; 0.000218; 0.000546; 0.000664; -1443171829.477875;
 0.000581; 0.000265; 0.000469; 0.000178; 0.000548; 0.000577; -1443233742.342769;
 0.000236; 0.000290; 0.000507; 0.000193; 0.000536; 0.000714; -1442835874.869491;
 0.000477; 0.000639; 0.000499; 0.000232; 0.000562; 0.000725; -1443171829.475081;
 0.000220; 0.000471; 0.000474; 0.000121; 0.000534; 0.000481; 140726235643728.656250;
 0.000231; 0.000633; 0.000487; 0.000217; 0.000546; 0.000753; -1442835874.866680;
 0.000483; 0.000543; 0.000485; 0.000229; 0.000535; 0.000551; 140724009055157.734375;
 0.000234; 0.000445; 0.000531; 0.000118; 0.000539; 0.000527; 140733730134901.734375;
 0.000710; 0.000278; 0.000469; 0.000207; 0.000581; 0.000569; -1443233742.328395;
 0.000694; 0.000527; 0.000469; 0.000187; 0.000550; 0.000604; -1443233742.325410;
 0.000230; 0.000499; 0.000479; 0.000111; 0.000535; 0.000513; 140726235643728.671875;
 0.000439; 0.000319; 0.000487; 0.000188; 0.000543; 0.000619; -1442624364.127429;
 0.000464; 0.000346; 0.000497; 0.000235; 0.000560; 0.000745; -1442624364.124780;
 0.000209; 0.000210; 0.000491; 0.000166; 0.000591; 0.000478; 140733978984956.593750;
 0.000671; 0.000275; 0.000473; 0.000200; 0.000528; 0.000559; -1443142045.197621;
 0.000220; 0.000321; 0.000491; 0.000197; 0.000537; 0.000622; -1443089224.434673;
 0.000680; 0.000240; 0.000479; 0.000137; 0.000551; 0.000557; -1443142045.194658;
 0.000435; 0.000306; 0.000488; 0.000176; 0.000543; 0.000963; -1442624364.110880;
 0.000223; 0.000320; 0.000498; 0.000216; 0.000539; 0.000905; -1443089224.432085;
 0.000225; 0.000522; 0.000467; 0.000133; 0.000506; 0.000455; 140725424542833.812500;
 0.000674; 0.000319; 0.000514; 0.000267; 0.000565; 0.000802; -1442624364.107909;
 0.000212; 0.000233; 0.000526; 0.000169; 0.000556; 0.000623; 140722265049052.593750;
 0.000209; 0.000215; 0.000491; 0.000172; 0.000590; 0.000485; 140733978984956.609375;
 0.000637; 0.000294; 0.000477; 0.000161; 0.000535; 0.000905; -1443142045.181059;
 0.000205; 0.000320; 0.000500; 0.000213; 0.000537; 0.000889; -1443089224.418082;
 0.000471; 0.000258; 0.000478; 0.000132; 0.000603; 0.000595; -1443142045.177385;
 0.000449; 0.000299; 0.000487; 0.000172; 0.000540; 0.000863; -1442624364.093800;
 0.000217; 0.000317; 0.000496; 0.000216; 0.000583; 0.000889; -1443089224.414936;
 0.000225; 0.000463; 0.000496; 0.000117; 0.000560; 0.000448; 140725424542833.828125;
 0.000618; 0.000316; 0.000510; 0.000268; 0.000572; 0.000771; -1442624364.090927;
 0.000209; 0.000224; 0.000528; 0.000168; 0.000558; 0.000637; 140722265049052.609375;
 0.000214; 0.000218; 0.000491; 0.000173; 0.000537; 0.000491; 140733978984956.625000;
 0.000650; 0.000249; 0.000474; 0.000160; 0.000534; 0.000793; -1443142045.163930;
 0.000206; 0.000326; 0.000493; 0.000208; 0.000536; 0.000809; -1443089224.401018;
 0.000399; 0.000184; 0.000488; 0.000118; 0.000594; 0.000571; -1443142045.160306;
 0.000448; 0.000296; 0.000494; 0.000192; 0.000546; 0.000599; -1442624364.076597;
 0.000202; 0.000323; 0.000498; 0.000217; 0.000593; 0.000923; -1443089224.398078;
 0.000203; 0.000461; 0.000495; 0.000114; 0.000564; 0.000448; 140725424542833.843750;
 0.000469; 0.000349; 0.000499; 0.000237; 0.000554; 0.000772; -1442624364.073955;
 0.000203; 0.000230; 0.000470; 0.000167; 0.000559; 0.000659; 140722265049052.625000;
 0.000227; 0.000519; 0.000495; 0.000185; 0.000582; 0.000508; 140733978984956.656250;
 0.000661; 0.000285; 0.000473; 0.000223; 0.000537; 0.000573; -1443142045.146855;
 0.000200; 0.000315; 0.000500; 0.000212; 0.000538; 0.000637; -1443089224.383874;
 0.000706; 0.000240; 0.000479; 0.000137; 0.000542; 0.000564; -1443142045.143824;
 0.000220; 0.000324; 0.000498; 0.000228; 0.000541; 0.000962; -1443089224.381299;
 0.000493; 0.000296; 0.000493; 0.000190; 0.000544; 0.000607; -1442624364.059534;
 0.000225; 0.000531; 0.000473; 0.000114; 0.000538; 0.000493; 140725424542833.859375;
 0.000225; 0.000496; 0.000534; 0.000181; 0.000560; 0.000548; 140722265049052.640625;
 0.000483; 0.000635; 0.000501; 0.000228; 0.000561; 0.000778; -1442624364.056847;
 0.000473; 0.000547; 0.000485; 0.000166; 0.000536; 0.000536; 140733978984956.671875;
 0.000707; 0.000282; 0.000474; 0.000203; 0.000539; 0.000584; -1443142045.129780;
 0.000246; 0.000317; 0.000495; 0.000209; 0.000535; 0.000668; -1443089224.366830;
 0.000700; 0.000525; 0.000478; 0.000168; 0.000549; 0.000670; -1443142045.126831;
 0.000231; 0.000625; 0.000489; 0.000214; 0.000541; 0.000886; -1443089224.364097;
 0.000239; 0.000499; 0.000480; 0.000112; 0.000552; 0.000495; 140725424542833.875000;
 0.000235; 0.000513; 0.000466; 0.000172; 0.000558; 0.000567; 140722265049052.671875;
 0.000380; 0.000254; 0.000488; 0.000137; 0.000576; 0.000605; -1443094059.233391;
 0.000658; 0.000225; 0.000487; 0.000126; 0.000572; 0.000587; -1443094059.230556;
 0.000217; 0.000177; 0.000505; 0.000135; 0.000556; 0.000592; 140728078993308.593750;
 0.000659; 0.000199; 0.000476; 0.000138; 0.000542; 0.000586; -1443094059.215842;
 0.000654; 0.000185; 0.000482; 0.000116; 0.000568; 0.000580; -1443094059.213181;
 0.000213; 0.000167; 0.000499; 0.000138; 0.000555; 0.000567; 140728078993308.609375;
 0.000591; 0.000196; 0.000475; 0.000143; 0.000541; 0.000581; -1443094059.198800;
 0.000605; 0.000183; 0.000466; 0.000136; 0.000577; 0.000567; -1443094059.196211;
 0.000187; 0.000168; 0.000508; 0.000132; 0.000551; 0.000590; 140728078993308.625000;
 0.000410; 0.000221; 0.000489; 0.000124; 0.000572; 0.000606; -1443094059.182665;
 0.000777; 0.000230; 0.000512; 0.000149; 0.000522; 0.000656; -1443094059.180177;
 0.000229; 0.000440; 0.000508; 0.000130; 0.000557; 0.000559; 140728078993308.640625;
 0.000218; 0.000313; 0.000503; 0.000198; 0.000582; 0.000707; -1443008262.344889;
 0.000786; 0.000225; 0.000490; 0.000190; 0.000539; 0.000628; -1443094059.165767;
 0.000409; 0.000192; 0.000517; 0.000173; 0.000573; 0.000571; -1443008262.341753;
 0.000668; 0.000506; 0.000526; 0.000166; 0.000524; 0.000662; -1443094059.162843;
 0.000221; 0.000269; 0.000475; 0.000214; 0.000535; 0.000434; 140725620671404.593750;
 0.000189; 0.000453; 0.000518; 0.000131; 0.000579; 0.000558; 140728078993308.671875;
 0.000236; 0.000242; 0.000476; 0.000150; 0.000527; 0.000529; -1443008262.326821;
 0.000238; 0.000167; 0.000492; 0.000108; 0.000545; 0.000559; -1443008262.324124;
 0.000210; 0.000185; 0.000487; 0.000155; 0.000534; 0.000476; 140725620671404.609375;
 0.000227; 0.000218; 0.000477; 0.000146; 0.000552; 0.000569; -1443008262.309881;
 0.000222; 0.000154; 0.000493; 0.000111; 0.000547; 0.000559; -1443008262.307181;
 0.000207; 0.000182; 0.000486; 0.000140; 0.000550; 0.000458; 140725620671404.625000;
 0.000619; 0.000260; 0.000503; 0.000184; 0.000554; 0.000703; -1442956724.879854;
 0.000223; 0.000246; 0.000530; 0.000150; 0.000572; 0.000709; -1443008262.294092;
 0.000891; 0.000234; 0.000523; 0.000147; 0.000538; 0.000649; -1442956724.876963;
 0.000250; 0.000137; 0.000605; 0.000109; 0.000562; 0.000525; -1443008262.290929;
 0.000222; 0.000210; 0.000511; 0.000147; 0.000582; 0.000558; 140720303755324.593750;
